,Symbol,Sell Time,Buy Time,High at order,Low at order,Entry,Exit,Entry Price,Exit Price,Sell Price,Buy Price,Exit Type,Operation,StopLoss,P and L,net p&l,funds
506,ATGL,2022-06-20 13:00:00,2022-06-20 10:00:00,2068.8,2010.8,2022-06-20 10:00:00,2022-06-20 13:00:00,2068.8,2010.8,2010.8,2068.8,StopLoss,lower,2010.8,-58.00000000000023,-464.0000000000018,104394.21999999986
507,UBL,2022-06-20 10:15:00,2022-06-20 15:00:00,1489.6,1474.25,2022-06-20 10:15:00,2022-06-20 15:00:00,1474.25,1442.05,1474.25,1442.05,DayEnd,upper,1489.6,32.200000000000045,1094.8000000000015,104394.21999999986
508,TATAPOWER,2022-06-20 10:30:00,2022-06-20 10:15:00,202.9,201.4,2022-06-20 10:15:00,2022-06-20 10:30:00,202.9,201.4,201.4,202.9,StopLoss,lower,201.4,-1.5,-520.5,104394.21999999986
509,JINDALSTEL,2022-06-20 10:30:00,2022-06-20 10:15:00,319.2,314.0,2022-06-20 10:15:00,2022-06-20 10:30:00,319.2,314.0,314.0,319.2,StopLoss,lower,314.0,-5.199999999999989,-519.9999999999989,104394.21999999986
510,DHANI,2022-06-21 10:45:00,2022-06-21 09:45:00,34.0,33.3,2022-06-21 09:45:00,2022-06-21 10:45:00,34.0,33.3,33.3,34.0,StopLoss,lower,33.3,-0.7000000000000028,-525.0000000000022,105028.21999999986
511,LUPIN,2022-06-21 10:15:00,2022-06-21 14:30:00,631.9,628.05,2022-06-21 10:15:00,2022-06-21 14:30:00,628.05,631.9,628.05,631.9,StopLoss,upper,631.9,-3.8500000000000227,-523.6000000000031,105028.21999999986
512,GLENMARK,2022-06-21 10:15:00,2022-06-21 11:00:00,370.5,367.05,2022-06-21 10:15:00,2022-06-21 11:00:00,367.05,370.5,367.05,370.5,StopLoss,upper,370.5,-3.4499999999999886,-524.3999999999983,105028.21999999986
513,BAJAJ-AUTO,2022-06-22 09:45:00,2022-06-22 15:00:00,3693.95,3665.95,2022-06-22 09:45:00,2022-06-22 15:00:00,3665.95,3625.0,3665.95,3625.0,DayEnd,upper,3693.95,40.94999999999982,737.0999999999967,103455.21999999986
514,PETRONET,2022-06-22 09:45:00,2022-06-22 15:00:00,210.6,207.8,2022-06-22 09:45:00,2022-06-22 15:00:00,207.8,207.45,207.8,207.45,DayEnd,upper,210.6,0.35000000000002274,64.40000000000418,103455.21999999986
515,UBL,2022-06-22 09:45:00,2022-06-22 15:00:00,1512.0,1498.2,2022-06-22 09:45:00,2022-06-22 15:00:00,1498.2,1481.5,1498.2,1481.5,DayEnd,upper,1512.0,16.700000000000045,617.9000000000017,103455.21999999986
516,HINDCOPPER,2022-06-22 10:00:00,2022-06-22 09:45:00,84.4,83.7,2022-06-22 09:45:00,2022-06-22 10:00:00,84.4,83.7,83.7,84.4,StopLoss,lower,83.7,-0.7000000000000028,-516.6000000000021,103455.21999999986
517,HINDALCO,2022-06-22 10:00:00,2022-06-22 09:45:00,325.45,322.05,2022-06-22 09:45:00,2022-06-22 10:00:00,325.45,322.05,322.05,325.45,StopLoss,lower,322.05,-3.3999999999999773,-516.7999999999965,103455.21999999986
518,AUBANK,2022-06-23 10:30:00,2022-06-23 15:00:00,621.55,618.6,2022-06-23 10:30:00,2022-06-23 15:00:00,618.6,611.7,618.6,611.7,DayEnd,upper,621.55,6.899999999999977,1214.399999999996,103841.21999999986
519,ABFRL,2022-06-23 10:00:00,2022-06-23 15:00:00,240.0,239.2,2022-06-23 10:00:00,2022-06-23 15:00:00,239.2,235.6,239.2,235.6,DayEnd,upper,240.0,3.5999999999999943,2336.3999999999965,103841.21999999986
520,GODREJIND,2022-06-23 10:15:00,2022-06-23 15:00:00,426.95,424.55,2022-06-23 10:15:00,2022-06-23 15:00:00,424.55,424.45,424.55,424.45,DayEnd,upper,426.95,0.10000000000002274,21.60000000000491,103841.21999999986
521,APOLLOHOSP,2022-06-23 15:00:00,2022-06-23 10:00:00,3769.0,3737.5,2022-06-23 10:00:00,2022-06-23 15:00:00,3769.0,3855.2,3855.2,3769.0,DayEnd,lower,3737.5,86.19999999999982,1379.199999999997,103841.21999999986
522,AJANTPHARM,2022-06-23 10:30:00,2022-06-23 10:00:00,1201.95,1195.0,2022-06-23 10:00:00,2022-06-23 10:30:00,1201.95,1195.0,1195.0,1201.95,StopLoss,lower,1195.0,-6.9500000000000455,-514.3000000000034,103841.21999999986
523,PEL,2022-06-24 09:45:00,2022-06-24 15:00:00,1692.0,1661.55,2022-06-24 09:45:00,2022-06-24 15:00:00,1661.55,1658.3,1661.55,1658.3,DayEnd,upper,1692.0,3.25,55.25,108278.51999999984
524,DALBHARAT,2022-06-24 10:00:00,2022-06-24 15:00:00,1310.0,1290.05,2022-06-24 10:00:00,2022-06-24 15:00:00,1290.05,1297.0,1290.05,1297.0,DayEnd,upper,1310.0,-6.9500000000000455,-187.65000000000123,108278.51999999984
525,INDUSINDBK,2022-06-24 10:00:00,2022-06-24 15:00:00,812.5,807.3,2022-06-24 10:00:00,2022-06-24 15:00:00,807.3,807.85,807.3,807.85,DayEnd,upper,812.5,-0.5500000000000682,-57.200000000007094,108278.51999999984
526,JSWSTEEL,2022-06-27 10:00:00,2022-06-27 10:30:00,585.5,581.4,2022-06-27 10:00:00,2022-06-27 10:30:00,581.4,585.5,581.4,585.5,StopLoss,upper,585.5,-4.100000000000023,-537.100000000003,108088.91999999984
527,ADANIGREEN,2022-06-27 10:00:00,2022-06-27 10:30:00,1913.95,1903.2,2022-06-27 10:00:00,2022-06-27 10:30:00,1903.2,1913.95,1903.2,1913.95,StopLoss,upper,1913.95,-10.75,-537.5,108088.91999999984
528,HCLTECH,2022-06-27 10:00:00,2022-06-27 15:00:00,1003.95,998.5,2022-06-27 10:00:00,2022-06-27 15:00:00,998.5,996.0,998.5,996.0,DayEnd,upper,1003.95,2.5,247.5,108088.91999999984
529,MPHASIS,2022-06-27 10:00:00,2022-06-27 12:00:00,2339.35,2327.3,2022-06-27 10:00:00,2022-06-27 12:00:00,2327.3,2339.35,2327.3,2339.35,StopLoss,upper,2339.35,-12.049999999999727,-530.199999999988,108088.91999999984
530,COFORGE,2022-06-27 10:00:00,2022-06-27 12:15:00,3776.45,3751.0,2022-06-27 10:00:00,2022-06-27 12:15:00,3751.0,3776.45,3751.0,3776.45,StopLoss,upper,3776.45,-25.449999999999818,-534.4499999999962,108088.91999999984
531,HINDPETRO,2022-06-28 09:45:00,2022-06-28 15:00:00,228.95,226.15,2022-06-28 09:45:00,2022-06-28 15:00:00,226.15,221.45,226.15,221.45,DayEnd,upper,228.95,4.700000000000017,888.3000000000033,106197.16999999985
532,INDIGO,2022-06-28 15:00:00,2022-06-28 09:45:00,1601.95,1575.15,2022-06-28 09:45:00,2022-06-28 15:00:00,1601.95,1635.65,1635.65,1601.95,DayEnd,lower,1575.15,33.700000000000045,640.3000000000009,106197.16999999985
533,MCDOWELL-N,2022-06-28 10:00:00,2022-06-28 09:45:00,756.6,754.0,2022-06-28 09:45:00,2022-06-28 10:00:00,756.6,754.0,754.0,756.6,StopLoss,lower,754.0,-2.6000000000000227,-530.4000000000046,106197.16999999985
534,TITAN,2022-06-28 10:15:00,2022-06-28 10:00:00,1971.0,1966.8,2022-06-28 10:00:00,2022-06-28 10:15:00,1971.0,1966.8,1966.8,1971.0,StopLoss,lower,1966.8,-4.2000000000000455,-529.2000000000057,106197.16999999985
535,GODREJCP,2022-06-28 15:00:00,2022-06-28 10:00:00,777.0,770.15,2022-06-28 10:00:00,2022-06-28 15:00:00,777.0,789.25,789.25,777.0,DayEnd,lower,770.15,12.25,943.25,106197.16999999985
536,JUBLFOOD,2022-06-29 15:00:00,2022-06-29 09:45:00,515.5,510.2,2022-06-29 09:45:00,2022-06-29 15:00:00,515.5,515.35,515.35,515.5,DayEnd,lower,510.2,-0.14999999999997726,-15.149999999997704,107609.41999999985
537,GLAND,2022-06-29 10:00:00,2022-06-29 15:00:00,2695.85,2680.0,2022-06-29 10:00:00,2022-06-29 15:00:00,2680.0,2641.4,2680.0,2641.4,DayEnd,upper,2695.85,38.59999999999991,1273.799999999997,107609.41999999985
538,OIL,2022-06-29 10:00:00,2022-06-29 14:15:00,257.05,255.35,2022-06-29 10:00:00,2022-06-29 14:15:00,255.35,257.05,255.35,257.05,StopLoss,upper,257.05,-1.700000000000017,-537.2000000000054,107609.41999999985
539,AUBANK,2022-06-29 15:00:00,2022-06-29 10:00:00,577.6,570.05,2022-06-29 10:00:00,2022-06-29 15:00:00,577.6,590.9,590.9,577.6,DayEnd,lower,570.05,13.299999999999955,944.2999999999968,107609.41999999985
540,INDIAMART,2022-06-29 13:00:00,2022-06-29 10:00:00,3930.0,3913.0,2022-06-29 10:00:00,2022-06-29 13:00:00,3930.0,3913.0,3913.0,3930.0,StopLoss,lower,3913.0,-17.0,-527.0,107609.41999999985
541,INDIAMART,2022-06-30 09:45:00,2022-06-30 15:00:00,3984.95,3945.2,2022-06-30 09:45:00,2022-06-30 15:00:00,3945.2,3825.0,3945.2,3825.0,DayEnd,upper,3984.95,120.19999999999982,1562.5999999999976,108748.16999999984
542,BANDHANBNK,2022-06-30 09:45:00,2022-06-30 15:00:00,274.0,271.3,2022-06-30 09:45:00,2022-06-30 15:00:00,271.3,264.7,271.3,264.7,DayEnd,upper,274.0,6.600000000000023,1326.6000000000045,108748.16999999984
543,ADANITRANS,2022-06-30 09:45:00,2022-06-30 10:30:00,2466.0,2445.0,2022-06-30 09:45:00,2022-06-30 10:30:00,2445.0,2466.0,2445.0,2466.0,StopLoss,upper,2466.0,-21.0,-525.0,108748.16999999984
544,GAIL,2022-06-30 10:15:00,2022-06-30 09:45:00,92.1,91.57,2022-06-30 09:45:00,2022-06-30 10:15:00,92.1,91.57,91.57,92.1,StopLoss,lower,91.57,-0.5300000000000011,-543.2500000000011,108748.16999999984
545,INDUSTOWER,2022-06-30 10:00:00,2022-06-30 11:30:00,209.8,209.0,2022-06-30 10:00:00,2022-06-30 11:30:00,209.0,209.8,209.0,209.8,StopLoss,upper,209.8,-0.8000000000000114,-543.2000000000078,108748.16999999984
546,MCDOWELL-N,2022-07-01 09:45:00,2022-07-01 11:00:00,774.5,766.05,2022-07-01 09:45:00,2022-07-01 11:00:00,766.05,774.5,766.05,774.5,StopLoss,upper,774.5,-8.450000000000045,-549.250000000003,110025.91999999984
547,ISEC,2022-07-01 10:15:00,2022-07-01 09:45:00,418.8,415.0,2022-07-01 09:45:00,2022-07-01 10:15:00,418.8,415.0,415.0,418.8,StopLoss,lower,415.0,-3.8000000000000114,-547.2000000000016,110025.91999999984
548,NAVINFLUOR,2022-07-01 15:00:00,2022-07-01 10:00:00,3589.85,3563.5,2022-07-01 10:00:00,2022-07-01 15:00:00,3589.85,3689.1,3689.1,3589.85,DayEnd,lower,3563.5,99.25,1985.0,110025.91999999984
549,AUBANK,2022-07-01 15:00:00,2022-07-01 10:15:00,568.8,563.5,2022-07-01 10:15:00,2022-07-01 15:00:00,568.8,574.9,574.9,568.8,DayEnd,lower,563.5,6.100000000000023,628.3000000000023,110025.91999999984
550,SRF,2022-07-01 15:00:00,2022-07-01 10:15:00,2156.05,2133.05,2022-07-01 10:15:00,2022-07-01 15:00:00,2156.05,2160.0,2160.0,2156.05,DayEnd,lower,2133.05,3.949999999999818,90.84999999999582,110025.91999999984
551,MUTHOOTFIN,2022-07-04 09:45:00,2022-07-04 15:00:00,1070.05,1053.0,2022-07-04 09:45:00,2022-07-04 15:00:00,1053.0,1062.7,1053.0,1062.7,DayEnd,upper,1070.05,-9.700000000000045,-310.40000000000146,111633.61999999984
552,MANAPPURAM,2022-07-04 10:00:00,2022-07-04 15:00:00,92.5,91.6,2022-07-04 10:00:00,2022-07-04 15:00:00,91.6,90.75,91.6,90.75,DayEnd,upper,92.5,0.8499999999999943,526.9999999999965,111633.61999999984
553,INDUSINDBK,2022-07-04 10:00:00,2022-07-04 11:00:00,836.95,833.05,2022-07-04 10:00:00,2022-07-04 11:00:00,833.05,836.95,833.05,836.95,StopLoss,upper,836.95,-3.900000000000091,-557.700000000013,111633.61999999984
554,OIL,2022-07-05 13:00:00,2022-07-05 10:00:00,195.4,194.1,2022-07-05 10:00:00,2022-07-05 13:00:00,195.4,194.1,194.1,195.4,StopLoss,lower,194.1,-1.3000000000000114,-556.4000000000049,111292.51999999981
555,AJANTPHARM,2022-07-05 10:30:00,2022-07-05 10:00:00,1235.95,1230.0,2022-07-05 10:00:00,2022-07-05 10:30:00,1235.95,1230.0,1230.0,1235.95,StopLoss,lower,1230.0,-5.9500000000000455,-553.3500000000042,111292.51999999981
556,CONCOR,2022-07-06 09:45:00,2022-07-06 10:45:00,646.9,632.9,2022-07-06 09:45:00,2022-07-06 10:45:00,632.9,646.9,632.9,646.9,StopLoss,upper,646.9,-14.0,-546.0,110182.7699999998
557,ISEC,2022-07-06 15:00:00,2022-07-06 09:45:00,416.8,412.8,2022-07-06 09:45:00,2022-07-06 15:00:00,416.8,416.5,416.5,416.8,DayEnd,lower,412.8,-0.30000000000001137,-41.10000000000156,110182.7699999998
558,HINDALCO,2022-07-06 15:00:00,2022-07-06 10:00:00,331.2,328.2,2022-07-06 10:00:00,2022-07-06 15:00:00,331.2,339.85,339.85,331.2,DayEnd,lower,328.2,8.650000000000034,1582.9500000000062,110182.7699999998
559,ONGC,2022-07-06 10:15:00,2022-07-06 10:00:00,121.35,120.6,2022-07-06 10:00:00,2022-07-06 10:15:00,121.35,120.6,120.6,121.35,StopLoss,lower,120.6,-0.75,-550.5,110182.7699999998
560,NMDC,2022-07-06 10:30:00,2022-07-06 10:00:00,104.85,104.4,2022-07-06 10:00:00,2022-07-06 10:30:00,104.85,104.4,104.4,104.85,StopLoss,lower,104.4,-0.44999999999998863,-550.7999999999861,110182.7699999998
561,JSWENERGY,2022-07-07 09:45:00,2022-07-07 15:00:00,215.7,213.05,2022-07-07 09:45:00,2022-07-07 15:00:00,213.05,215.7,213.05,215.7,StopLoss,upper,215.7,-2.6499999999999773,-548.5499999999953,110077.31999999982
562,TITAN,2022-07-07 09:45:00,2022-07-07 10:15:00,2119.2,2103.0,2022-07-07 09:45:00,2022-07-07 10:15:00,2103.0,2119.2,2103.0,2119.2,StopLoss,upper,2119.2,-16.199999999999818,-534.599999999994,110077.31999999982
563,PGHH,2022-07-07 10:00:00,2022-07-07 11:00:00,14344.15,14301.05,2022-07-07 10:00:00,2022-07-07 11:00:00,14301.05,14344.15,14301.05,14344.15,StopLoss,upper,14344.15,-43.100000000000364,-517.2000000000044,110077.31999999982
564,IGL,2022-07-07 10:00:00,2022-07-07 15:00:00,376.0,374.55,2022-07-07 10:00:00,2022-07-07 15:00:00,374.55,372.95,374.55,372.95,DayEnd,upper,376.0,1.6000000000000227,606.4000000000086,110077.31999999982
565,GRASIM,2022-07-08 09:45:00,2022-07-08 15:00:00,1407.0,1392.3,2022-07-08 09:45:00,2022-07-08 15:00:00,1392.3,1387.5,1392.3,1387.5,DayEnd,upper,1407.0,4.7999999999999545,177.59999999999832,109083.36999999984
566,MANAPPURAM,2022-07-08 09:45:00,2022-07-08 15:00:00,91.9,91.35,2022-07-08 09:45:00,2022-07-08 15:00:00,91.35,90.35,91.35,90.35,DayEnd,upper,91.9,1.0,991.0,109083.36999999984
567,COALINDIA,2022-07-08 09:45:00,2022-07-08 15:00:00,191.3,188.55,2022-07-08 09:45:00,2022-07-08 15:00:00,188.55,189.5,188.55,189.5,DayEnd,upper,191.3,-0.9499999999999886,-188.09999999999775,109083.36999999984
568,SUNTV,2022-07-08 10:00:00,2022-07-08 15:00:00,438.8,436.1,2022-07-08 10:00:00,2022-07-08 15:00:00,436.1,429.35,436.1,429.35,DayEnd,upper,438.8,6.75,1363.5,109083.36999999984
569,OIL,2022-07-08 10:00:00,2022-07-08 15:00:00,184.8,184.0,2022-07-08 10:00:00,2022-07-08 15:00:00,184.0,184.8,184.0,184.8,StopLoss,upper,184.8,-0.8000000000000114,-544.8000000000077,109083.36999999984
570,MPHASIS,2022-07-11 15:00:00,2022-07-11 09:45:00,2176.35,2138.35,2022-07-11 09:45:00,2022-07-11 15:00:00,2176.35,2192.4,2192.4,2176.35,DayEnd,lower,2138.35,16.050000000000182,224.70000000000255,110882.56999999983
571,LTTS,2022-07-11 15:00:00,2022-07-11 09:45:00,3046.0,3014.6,2022-07-11 09:45:00,2022-07-11 15:00:00,3046.0,3128.95,3128.95,3046.0,DayEnd,lower,3014.6,82.94999999999982,1410.149999999997,110882.56999999983
572,HCLTECH,2022-07-11 11:00:00,2022-07-11 09:45:00,959.45,952.5,2022-07-11 09:45:00,2022-07-11 11:00:00,959.45,952.5,952.5,959.45,StopLoss,lower,952.5,-6.9500000000000455,-549.0500000000036,110882.56999999983
573,TECHM,2022-07-11 15:00:00,2022-07-11 09:45:00,1004.75,993.85,2022-07-11 09:45:00,2022-07-11 15:00:00,1004.75,1004.95,1004.95,1004.75,DayEnd,lower,993.85,0.20000000000004547,10.000000000002274,110882.56999999983
574,NAUKRI,2022-07-11 11:00:00,2022-07-11 09:45:00,3899.4,3851.4,2022-07-11 09:45:00,2022-07-11 11:00:00,3899.4,3851.4,3851.4,3899.4,StopLoss,lower,3851.4,-48.0,-528.0,110882.56999999983
575,ADANIGREEN,2022-07-12 09:45:00,2022-07-12 10:15:00,2330.3,2283.05,2022-07-12 09:45:00,2022-07-12 10:15:00,2283.05,2330.3,2283.05,2330.3,StopLoss,upper,2330.3,-47.25,-519.75,111450.36999999984
576,NMDC,2022-07-12 10:45:00,2022-07-12 09:45:00,104.4,103.5,2022-07-12 09:45:00,2022-07-12 10:45:00,104.4,103.5,103.5,104.4,StopLoss,lower,103.5,-0.9000000000000057,-557.1000000000035,111450.36999999984
577,HINDALCO,2022-07-12 10:00:00,2022-07-12 09:45:00,347.65,345.5,2022-07-12 09:45:00,2022-07-12 10:00:00,347.65,345.5,345.5,347.65,StopLoss,lower,345.5,-2.1499999999999773,-556.8499999999941,111450.36999999984
578,NATIONALUM,2022-07-12 15:00:00,2022-07-12 09:45:00,72.4,71.9,2022-07-12 09:45:00,2022-07-12 15:00:00,72.4,72.55,72.55,72.4,DayEnd,lower,71.9,0.14999999999999147,167.0999999999905,111450.36999999984
579,DIXON,2022-07-12 10:00:00,2022-07-12 12:30:00,3859.8,3829.5,2022-07-12 10:00:00,2022-07-12 12:30:00,3829.5,3859.8,3829.5,3859.8,StopLoss,upper,3859.8,-30.300000000000182,-545.4000000000033,111450.36999999984
580,IRCTC,2022-07-13 09:45:00,2022-07-13 15:00:00,602.25,598.6,2022-07-13 09:45:00,2022-07-13 15:00:00,598.6,594.3,598.6,594.3,DayEnd,upper,602.25,4.300000000000068,640.7000000000102,109438.36999999982
581,SRTRANSFIN,2022-07-13 09:45:00,2022-07-13 11:15:00,1270.0,1262.3,2022-07-13 09:45:00,2022-07-13 11:15:00,1262.3,1270.0,1262.3,1270.0,StopLoss,upper,1270.0,-7.7000000000000455,-546.7000000000032,109438.36999999982
582,BERGEPAINT,2022-07-13 10:00:00,2022-07-13 11:45:00,593.0,591.0,2022-07-13 10:00:00,2022-07-13 11:45:00,591.0,593.0,591.0,593.0,StopLoss,upper,593.0,-2.0,-546.0,109438.36999999982
583,DALBHARAT,2022-07-13 10:00:00,2022-07-13 15:00:00,1492.7,1473.05,2022-07-13 10:00:00,2022-07-13 15:00:00,1473.05,1481.4,1473.05,1481.4,DayEnd,upper,1492.7,-8.350000000000136,-225.45000000000368,109438.36999999982
584,PETRONET,2022-07-14 09:45:00,2022-07-14 10:15:00,222.6,220.45,2022-07-14 09:45:00,2022-07-14 10:15:00,220.45,222.6,220.45,222.6,StopLoss,upper,222.6,-2.1500000000000057,-541.8000000000014,108760.91999999982
585,GLENMARK,2022-07-14 09:45:00,2022-07-14 15:00:00,398.95,392.35,2022-07-14 09:45:00,2022-07-14 15:00:00,392.35,387.3,392.35,387.3,DayEnd,upper,398.95,5.050000000000011,414.10000000000093,108760.91999999982
586,SANOFI,2022-07-14 09:45:00,2022-07-14 15:00:00,6796.0,6730.0,2022-07-14 09:45:00,2022-07-14 15:00:00,6730.0,6584.45,6730.0,6584.45,DayEnd,upper,6796.0,145.55000000000018,1164.4000000000015,108760.91999999982
587,LTIM,2022-07-14 11:15:00,2022-07-14 09:45:00,3924.4,3890.7,2022-07-14 09:45:00,2022-07-14 11:15:00,3924.4,3890.7,3890.7,3924.4,StopLoss,lower,3890.7,-33.70000000000027,-539.2000000000044,108760.91999999982
588,RBLBANK,2022-07-14 10:15:00,2022-07-14 09:45:00,83.1,82.5,2022-07-14 09:45:00,2022-07-14 10:15:00,83.1,82.5,82.5,83.1,StopLoss,lower,82.5,-0.5999999999999943,-543.5999999999949,108760.91999999982
589,HINDCOPPER,2022-07-15 12:00:00,2022-07-15 09:45:00,87.8,87.3,2022-07-15 09:45:00,2022-07-15 12:00:00,87.8,87.3,87.3,87.8,StopLoss,lower,87.3,-0.5,-543.5,108714.81999999983
590,WIPRO,2022-07-15 10:15:00,2022-07-15 09:45:00,395.75,393.9,2022-07-15 09:45:00,2022-07-15 10:15:00,395.75,393.9,393.9,395.75,StopLoss,lower,393.9,-1.8500000000000227,-542.0500000000067,108714.81999999983
591,BRITANNIA,2022-07-15 10:00:00,2022-07-15 15:00:00,3855.0,3838.5,2022-07-15 10:00:00,2022-07-15 15:00:00,3838.5,3839.9,3838.5,3839.9,DayEnd,upper,3855.0,-1.400000000000091,-44.80000000000291,108714.81999999983
592,HINDUNILVR,2022-07-15 10:00:00,2022-07-15 13:00:00,2553.75,2532.85,2022-07-15 10:00:00,2022-07-15 13:00:00,2532.85,2553.75,2532.85,2553.75,StopLoss,upper,2553.75,-20.90000000000009,-543.4000000000024,108714.81999999983
593,AUROPHARMA,2022-07-18 09:45:00,2022-07-18 15:00:00,559.55,555.5,2022-07-18 09:45:00,2022-07-18 15:00:00,555.5,551.55,555.5,551.55,DayEnd,upper,559.55,3.9500000000000455,521.400000000006,107041.06999999982
594,SBICARD,2022-07-18 15:00:00,2022-07-18 09:45:00,835.5,827.2,2022-07-18 09:45:00,2022-07-18 15:00:00,835.5,844.35,844.35,835.5,DayEnd,lower,827.2,8.850000000000023,566.4000000000015,107041.06999999982
595,TORNTPHARM,2022-07-18 09:45:00,2022-07-18 15:00:00,1520.9,1510.2,2022-07-18 09:45:00,2022-07-18 15:00:00,1510.2,1508.0,1510.2,1508.0,DayEnd,upper,1520.9,2.2000000000000455,110.00000000000227,107041.06999999982
596,JSWSTEEL,2022-07-18 10:00:00,2022-07-18 10:45:00,587.95,584.75,2022-07-18 10:00:00,2022-07-18 10:45:00,584.75,587.95,584.75,587.95,StopLoss,upper,587.95,-3.2000000000000455,-534.4000000000076,107041.06999999982
597,MANAPPURAM,2022-07-18 10:00:00,2022-07-18 10:45:00,91.6,91.0,2022-07-18 10:00:00,2022-07-18 10:45:00,91.0,91.6,91.0,91.6,StopLoss,upper,91.6,-0.5999999999999943,-535.1999999999949,107041.06999999982
598,BRITANNIA,2022-07-19 15:00:00,2022-07-19 09:45:00,3764.8,3750.0,2022-07-19 09:45:00,2022-07-19 15:00:00,3764.8,3783.2,3783.2,3764.8,DayEnd,lower,3750.0,18.399999999999636,662.3999999999869,107169.26999999983
599,LAURUSLABS,2022-07-19 11:15:00,2022-07-19 09:45:00,514.75,509.65,2022-07-19 09:45:00,2022-07-19 11:15:00,514.75,509.65,509.65,514.75,StopLoss,lower,509.65,-5.100000000000023,-535.5000000000024,107169.26999999983
600,DRREDDY,2022-07-19 10:45:00,2022-07-19 09:45:00,4498.0,4467.0,2022-07-19 09:45:00,2022-07-19 10:45:00,4498.0,4467.0,4467.0,4498.0,StopLoss,lower,4467.0,-31.0,-527.0,107169.26999999983
601,PAGEIND,2022-07-19 13:15:00,2022-07-19 09:45:00,43938.8,43722.55,2022-07-19 09:45:00,2022-07-19 13:15:00,43938.8,43722.55,43722.55,43938.8,StopLoss,lower,43722.55,-216.25,-432.5,107169.26999999983
602,RELIANCE,2022-07-20 09:45:00,2022-07-20 11:00:00,2505.75,2487.2,2022-07-20 09:45:00,2022-07-20 11:00:00,2487.2,2505.75,2487.2,2505.75,StopLoss,upper,2505.75,-18.550000000000182,-519.4000000000051,106336.66999999981
603,DHANI,2022-07-20 09:45:00,2022-07-20 10:45:00,33.95,33.3,2022-07-20 09:45:00,2022-07-20 10:45:00,33.3,33.95,33.3,33.95,StopLoss,upper,33.95,-0.6500000000000057,-531.0500000000046,106336.66999999981
604,ENDURANCE,2022-07-20 10:00:00,2022-07-20 09:45:00,1457.6,1453.35,2022-07-20 09:45:00,2022-07-20 10:00:00,1457.6,1453.35,1453.35,1457.6,StopLoss,lower,1453.35,-4.25,-531.25,106336.66999999981
605,INDIAMART,2022-07-20 10:00:00,2022-07-20 15:00:00,4218.5,4185.0,2022-07-20 10:00:00,2022-07-20 15:00:00,4185.0,4157.0,4185.0,4157.0,DayEnd,upper,4218.5,28.0,420.0,106336.66999999981
606,SUNTV,2022-07-21 09:45:00,2022-07-21 15:00:00,441.35,435.1,2022-07-21 09:45:00,2022-07-21 15:00:00,435.1,435.85,435.1,435.85,DayEnd,upper,441.35,-0.75,-63.0,105174.9699999998
607,GLAND,2022-07-21 15:00:00,2022-07-21 09:45:00,2296.0,2220.0,2022-07-21 09:45:00,2022-07-21 15:00:00,2296.0,2325.6,2325.6,2296.0,DayEnd,lower,2220.0,29.59999999999991,177.59999999999945,105174.9699999998
608,TECHM,2022-07-21 15:00:00,2022-07-21 09:45:00,1026.6,1018.0,2022-07-21 09:45:00,2022-07-21 15:00:00,1026.6,1032.6,1032.6,1026.6,DayEnd,lower,1018.0,6.0,366.0,105174.9699999998
609,HDFCAMC,2022-07-21 15:00:00,2022-07-21 09:45:00,1915.7,1891.0,2022-07-21 09:45:00,2022-07-21 15:00:00,1915.7,1925.8,1925.8,1915.7,DayEnd,lower,1891.0,10.099999999999909,212.0999999999981,105174.9699999998
610,WIPRO,2022-07-21 15:00:00,2022-07-21 09:45:00,417.25,406.75,2022-07-21 09:45:00,2022-07-21 15:00:00,417.25,412.65,412.65,417.25,DayEnd,lower,406.75,-4.600000000000023,-230.00000000000114,105174.9699999998
611,PEL,2022-07-22 09:45:00,2022-07-22 15:00:00,1863.2,1847.65,2022-07-22 09:45:00,2022-07-22 15:00:00,1847.65,1838.25,1847.65,1838.25,DayEnd,upper,1863.2,9.400000000000091,310.200000000003,105637.6699999998
612,YESBANK,2022-07-22 09:45:00,2022-07-22 11:00:00,14.75,14.6,2022-07-22 09:45:00,2022-07-22 11:00:00,14.6,14.75,14.6,14.75,StopLoss,upper,14.75,-0.15000000000000036,-528.1500000000012,105637.6699999998
613,LICHSGFIN,2022-07-22 09:45:00,2022-07-22 15:00:00,384.95,380.35,2022-07-22 09:45:00,2022-07-22 15:00:00,380.35,377.0,380.35,377.0,DayEnd,upper,384.95,3.3500000000000227,381.9000000000026,105637.6699999998
614,NATCOPHARM,2022-07-22 09:45:00,2022-07-22 15:00:00,661.0,657.15,2022-07-22 09:45:00,2022-07-22 15:00:00,657.15,654.1,657.15,654.1,DayEnd,upper,661.0,3.0499999999999545,417.84999999999377,105637.6699999998
615,DHANI,2022-07-22 09:45:00,2022-07-22 12:00:00,38.25,37.4,2022-07-22 09:45:00,2022-07-22 12:00:00,37.4,38.25,37.4,38.25,StopLoss,upper,38.25,-0.8500000000000014,-527.8500000000009,105637.6699999998
616,INDUSINDBK,2022-07-25 09:45:00,2022-07-25 11:45:00,956.0,942.85,2022-07-25 09:45:00,2022-07-25 11:45:00,942.85,956.0,942.85,956.0,StopLoss,upper,956.0,-13.149999999999977,-525.9999999999991,105691.61999999979
